date,position,seniority_number,birthdate,changes_id,serial_number,instructions,datetime_collected
2020-03-11,330,20051039,1980-10-03,412828,12106239,,2020-03-11 23:00
2020-03-11,239,20047006,1985-08-01,380362,12087683,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,579,20060002,1958-09-15,416023,12149679,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,509,20057042,1964-08-26,14315,12131953,,2020-03-11 23:00
2020-03-11,56,20037018,1990-08-07,320129,12044455,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,321,20051030,1943-03-05,308562,12103906,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,479,20057011,1982-07-23,384635,12136046,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,928,20072001,1970-12-08,319298,12201374,,2020-03-11 23:00
2020-03-11,700,20064014,1969-05-18,365955,12167560,,2020-03-11 23:00
2020-03-11,620,20061018,1996-01-10,424003,12153655,,2020-03-11 23:00
2020-03-11,345,20052014,1975-11-25,406339,12112354,,2020-03-11 23:00
2020-03-11,141,20042027,1969-02-20,424204,12063612,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,907,20071016,1943-04-03,296496,12197221,,2020-03-11 23:00
2020-03-11,504,20057037,1958-07-27,394327,12132563,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,737,20065016,1982-10-30,349590,12171440,,2020-03-11 23:00
2020-03-11,152,20043013,1960-02-05,36874,12070595,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,883,20070044,1947-03-09,400407,12194381,,2020-03-11 23:00
2020-03-11,487,20057019,1962-07-11,38200,12133100,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,514,20057047,1967-01-14,50593,12134618,,2020-03-11 23:00
2020-03-11,206,20045029,1986-02-09,316639,12081510,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,265,20050004,1969-10-16,380453,12100465,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,671,20063019,1972-07-19,424490,12161598,,2020-03-11 23:00
2020-03-11,836,20069005,1962-05-08,13405,12189451,,2020-03-11 23:00
2020-03-11,460,20056031,1975-01-01,358158,12127726,,2020-03-11 23:00
2020-03-11,448,20056018,1954-06-01,419627,12127299,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,342,20052011,1968-11-07,345622,12111626,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,33,20036026,1967-05-07,356658,12039297,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,41,20036038,1953-11-15,44595,12039331,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,131,20042010,1973-09-20,337658,12065684,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,57,20037019,1995-03-08,403619,12042642,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,117,20040017,1949-08-23,30261,12058524,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,354,20052023,1966-07-15,40540,12112314,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,201,20045024,1994-04-11,423040,12079296,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,740,20065019,1975-02-24,23021,12174148,,2020-03-11 23:00
2020-03-11,862,20070023,1978-11-08,281466,12193148,,2020-03-11 23:00
2020-03-11,827,20068004,1949-07-06,391688,12187725,,2020-03-11 23:00
2020-03-11,607,20061005,1949-04-20,395130,12153254,,2020-03-11 23:00
2020-03-11,641,20062004,1971-01-18,402947,12157861,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,84,20038029,1956-02-22,37375,12046118,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,310,20051019,1948-07-07,415903,12106206,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,767,20066007,1977-03-21,419283,12178086,,2020-03-11 23:00
2020-03-11,568,20059025,1961-09-13,317970,12145316,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,358,20052027,1966-02-03,385207,12111870,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,18,20036005,1967-04-19,399948,12037151,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,285,20050026,1950-12-01,51915,12098882,,2020-03-11 23:00
2020-03-11,237,20047002,1981-11-27,403154,12087851,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,521,20058006,1978-08-18,15074,12137657,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,813,20067023,1967-09-27,351500,12182988,,2020-03-11 23:00
2020-03-11,209,20046004,1982-04-25,394643,12084785,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,37,20036030,1991-03-12,412736,12039531,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,20,20036007,1985-12-27,400561,12036953,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,124,20041008,1981-08-02,424263,12059667,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,762,20066002,1964-11-16,305809,12178587,,2020-03-11 23:00
2020-03-11,176,20044012,1970-03-13,407894,12073837,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,887,20070048,1964-07-14,424972,12194280,,2020-03-11 23:00
2020-03-11,38,20036032,1956-11-23,14328,12039998,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,42,20036039,1962-08-28,36902,12039258,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,401,20054013,1971-12-14,389865,12120578,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,519,20058004,1959-06-27,33124,12139181,,2020-03-11 23:00
2020-03-11,369,20053009,1957-05-29,51624,12115200,,2020-03-11 23:00
2020-03-11,303,20051012,1979-07-28,365795,12107068,,2020-03-11 23:00
2020-03-11,606,20061003,1969-10-06,312640,12154590,,2020-03-11 23:00
2020-03-11,391,20054003,1990-11-28,424714,12120375,,2020-03-11 23:00
2020-03-11,245,20047014,1989-09-22,423104,12087547,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,701,20064015,1980-04-15,333506,12168363,,2020-03-11 23:00
2020-03-11,782,20066022,1952-07-30,330949,12177306,,2020-03-11 23:00
2020-03-11,610,20061008,1991-12-27,424866,12155524,,2020-03-11 23:00
2020-03-11,954,20072027,1944-10-20,415895,12204568,,2020-03-11 23:00
2020-03-11,114,20040013,1944-02-18,423344,12055722,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,679,20063027,1954-01-13,316355,12165276,,2020-03-11 23:00
2020-03-11,871,20070032,1979-02-16,425078,12194191,,2020-03-11 23:00
2020-03-11,48,20037001,1983-11-11,339747,12043308,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,828,20068005,1986-02-19,357308,12186486,,2020-03-11 23:00
2020-03-11,511,20057044,1951-09-27,412489,12132857,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,190,20045003,1967-06-15,310053,12081113,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,488,20057020,1956-10-06,406540,12133879,,2020-03-11 23:00
2020-03-11,304,20051013,1961-12-30,387537,12105772,,2020-03-11 23:00
2020-03-11,726,20065005,1997-08-21,424961,12172087,,2020-03-11 23:00
2020-03-11,427,20055006,1972-08-02,36071,12123533,,2020-03-11 23:00
2020-03-11,67,20038002,1976-08-15,366890,12047963,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,182,20044023,1994-04-22,423771,12075263,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,557,20059013,1996-06-12,422290,12145956,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,900,20071009,1963-01-23,47659,12197907,,2020-03-11 23:00
2020-03-11,80,20038024,1960-07-19,422892,12045753,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,379,20053020,1979-05-18,411211,12118250,,2020-03-11 23:00
2020-03-11,241,20047010,1948-01-14,27832,12088171,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,130,20042009,1957-12-21,37889,12065546,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,773,20066013,1953-10-04,15100,12178677,,2020-03-11 23:00
2020-03-11,224,20046028,1962-02-16,7815,12085990,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,602,20060026,1976-04-14,375097,12151764,,2020-03-11 23:00
2020-03-11,572,20059029,1972-05-26,25863,12144603,,2020-03-11 23:00
2020-03-11,112,20040004,1980-11-01,418391,12057125,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,892,20071001,1976-05-29,7579,12200156,,2020-03-11 23:00
2020-03-11,882,20070043,1961-10-08,314133,12194034,,2020-03-11 23:00
2020-03-11,552,20059008,1959-08-19,420173,12146749,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,861,20070022,1967-12-21,349020,12193106,,2020-03-11 23:00
2020-03-11,368,20053008,1977-07-03,423478,12117108,,2020-03-11 23:00
2020-03-11,381,20053022,1997-10-24,423060,12115134,,2020-03-11 23:00
2020-03-11,420,20054032,1959-12-08,420251,12120547,,2020-03-11 23:00
2020-03-11,15,20036001,1964-04-06,422434,12038339,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,962,20072035,1963-01-15,424467,12201551,,2020-03-11 23:00
2020-03-11,235,20046040,1949-11-10,13237,12085819,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,778,20066018,1968-02-04,424873,12178687,,2020-03-11 23:00
2020-03-11,202,20045025,1958-08-01,310310,12080617,,2020-03-11 23:00
2020-03-11,940,20072013,1970-10-24,418266,12203123,,2020-03-11 23:00
2020-03-11,630,20061028,1978-07-11,385267,12156223,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,553,20059009,1986-08-28,292362,12146246,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,43,20036041,1970-03-01,409275,12039471,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,927,20071037,1962-12-09,12750,12198378,,2020-03-11 23:00
2020-03-11,316,20051025,1962-10-03,20660,12105926,,2020-03-11 23:00
2020-03-11,64,20037032,1962-09-28,424080,12043397,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,412,20054024,1954-03-10,20374,12120471,,2020-03-11 23:00
2020-03-11,200,20045023,1961-02-03,25416,12082846,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,19,20036006,1999-01-17,424238,12036326,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,499,20057032,1981-02-17,363294,12135450,,2020-03-11 23:00
2020-03-11,63,20037026,1969-07-16,280903,12041458,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,246,20047015,1967-09-19,413133,12090029,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,268,20050007,1952-05-10,409627,12099544,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,59,20037021,1971-08-05,424282,12043325,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,293,20050038,1959-04-16,289307,12099365,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,760,20065039,1992-07-31,382046,12171715,,2020-03-11 23:00
2020-03-11,807,20067017,1968-09-20,290841,12181788,,2020-03-11 23:00
2020-03-11,273,20050012,1967-03-08,291142,12098323,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,46,20036044,1964-08-28,29384,12036726,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,502,20057035,1980-12-02,19510,12133697,,2020-03-11 23:00
2020-03-11,93,20039008,1962-06-16,13667,12054926,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,666,20063014,1980-02-19,405986,12164354,,2020-03-11 23:00
2020-03-11,856,20070017,1982-11-11,365832,12191763,,2020-03-11 23:00
2020-03-11,677,20063025,1978-05-20,420653,12163476,,2020-03-11 23:00
2020-03-11,895,20071004,1957-05-17,328270,12197041,,2020-03-11 23:00
2020-03-11,656,20063004,1952-03-25,11854,12163177,,2020-03-11 23:00
2020-03-11,653,20063001,2001-10-15,424803,12163528,,2020-03-11 23:00
2020-03-11,415,20054027,1964-01-16,294945,12119112,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,492,20057025,1957-09-13,266035,12132896,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,365,20053005,1983-12-01,407027,12118517,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,545,20059001,1971-12-14,305257,12145904,,2020-03-11 23:00
2020-03-11,577,20059034,1969-02-02,351431,12143395,,2020-03-11 23:00
2020-03-11,649,20062012,1975-07-02,420114,12158275,,2020-03-11 23:00
2020-03-11,83,20038028,1997-03-04,384859,12047844,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,662,20063010,1953-12-31,37442,12161923,,2020-03-11 23:00
2020-03-11,646,20062009,1976-01-17,401559,12157834,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,393,20054005,1977-03-08,337026,12120056,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,845,20070005,1968-10-16,395893,12193696,,2020-03-11 23:00
2020-03-11,959,20072032,1966-04-03,424372,12203803,,2020-03-11 23:00
2020-03-11,483,20057015,1997-02-20,424671,12135307,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,98,20039018,1966-08-31,414366,12051240,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,78,20038022,1942-05-10,382469,12049107,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,855,20070016,1968-07-17,408660,12192995,,2020-03-11 23:00
2020-03-11,745,20065024,1978-04-03,379619,12172206,,2020-03-11 23:00
2020-03-11,770,20066010,1970-04-15,39990,12178947,,2020-03-11 23:00
2020-03-11,153,20043014,1979-07-01,420715,12071256,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,402,20054014,1975-04-10,368471,12119470,,2020-03-11 23:00
2020-03-11,860,20070021,1982-07-13,394281,12193169,,2020-03-11 23:00
2020-03-11,461,20056032,1954-10-10,410131,12126713,,2020-03-11 23:00
2020-03-11,749,20065028,1962-02-02,419270,12172559,,2020-03-11 23:00
2020-03-11,614,20061012,1962-02-14,301784,12154617,,2020-03-11 23:00
2020-03-11,441,20056011,1976-04-05,316119,12128349,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,837,20069006,1954-08-17,21971,12189009,,2020-03-11 23:00
2020-03-11,474,20057006,1981-11-12,422934,12135848,,2020-03-11 23:00
2020-03-11,221,20046022,1974-09-01,424483,12083701,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,106,20039035,1953-07-30,349824,12053952,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,346,20052015,1955-10-19,295557,12109655,,2020-03-11 23:00
2020-03-11,688,20064002,1981-01-12,406693,12168779,,2020-03-11 23:00
2020-03-11,712,20064026,1980-01-24,423885,12167941,,2020-03-11 23:00
2020-03-11,225,20046029,1951-11-10,424495,12084287,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,542,20058027,1969-09-11,376783,12138004,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,388,20053031,1983-04-02,7586,12117743,,2020-03-11 23:00
2020-03-11,344,20052013,1989-08-31,355738,12112639,,2020-03-11 23:00
2020-03-11,958,20072031,1987-07-11,419551,12203578,,2020-03-11 23:00
2020-03-11,243,20047012,1991-12-13,424559,12088414,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,720,20064034,1970-07-25,416619,12170071,,2020-03-11 23:00
2020-03-11,839,20069009,1956-01-11,26436,12189276,,2020-03-11 23:00
2020-03-11,142,20042028,1976-05-17,13576,12065672,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,302,20051010,1973-11-06,14228,12104211,,2020-03-11 23:00
2020-03-11,678,20063026,1974-11-02,30959,12164656,,2020-03-11 23:00
2020-03-11,116,20040016,1956-03-28,416427,12055918,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,324,20051033,1970-12-17,41107,12106026,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,876,20070037,1949-02-12,392149,12192942,,2020-03-11 23:00
2020-03-11,74,20038013,1971-01-10,422066,12049009,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,658,20063006,1983-01-08,423911,12164230,,2020-03-11 23:00
2020-03-11,494,20057027,1972-07-12,302709,12134068,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,198,20045018,1966-09-02,288581,12079814,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,752,20065031,1959-03-02,43443,12173428,,2020-03-11 23:00
2020-03-11,134,20042013,1967-03-28,424300,12064433,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,72,20038010,1977-11-26,420244,12048717,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,503,20057036,1960-12-04,405508,12134808,,2020-03-11 23:00
2020-03-11,537,20058022,1954-06-20,370808,12140293,,2020-03-11 23:00
2020-03-11,901,20071010,1969-06-11,8153,12197182,,2020-03-11 23:00
2020-03-11,477,20057009,1959-09-15,422224,12135894,,2020-03-11 23:00
2020-03-11,731,20065010,1989-08-28,419086,12172880,,2020-03-11 23:00
2020-03-11,452,20056023,1995-08-22,422921,12129305,,2020-03-11 23:00
2020-03-11,947,20072020,1995-08-17,424852,12203140,,2020-03-11 23:00
2020-03-11,82,20038026,1956-06-11,42146,12049952,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,578,20060001,1988-08-02,391749,12148453,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,629,20061027,1964-09-16,423798,12154555,,2020-03-11 23:00
2020-03-11,524,20058009,1976-09-05,378991,12139431,,2020-03-11 23:00
2020-03-11,336,20052005,1988-03-14,312866,12111908,,2020-03-11 23:00
2020-03-11,308,20051017,1946-06-05,422241,12106185,,2020-03-11 23:00
2020-03-11,168,20044002,1965-09-17,384647,12074251,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,728,20065007,1978-01-23,20293,12173072,,2020-03-11 23:00
2020-03-11,339,20052008,1954-07-27,41386,12111888,,2020-03-11 23:00
2020-03-11,735,20065014,1952-11-06,420372,12171953,,2020-03-11 23:00
2020-03-11,840,20069010,1949-03-08,42427,12188252,,2020-03-11 23:00
2020-03-11,103,20039026,1970-06-03,409153,12051591,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,329,20051038,1983-07-26,417035,12105568,,2020-03-11 23:00
2020-03-11,831,20068008,1963-10-09,425039,12185329,,2020-03-11 23:00
2020-03-11,266,20050005,1961-08-19,48189,12101567,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
2020-03-11,591,20060015,1976-10-24,32906,12149542,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-11 23:00
